GuardiumVersion,OSName,OSVersion,DatabaseName,DatabaseVersion,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol,Notes
('11.2'),('Suse'),('Suse 11  32bit 64bit'),('MySQL'),('MySQL 8.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,SLES 11 PPC64 Big Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MySQL'),('MySQL 5.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,SLES 12 PPC64LE Little Endian system only
('11.2'),('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MySQL'),('MySQL 8.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,SLES 12 PPC64LE Little Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Debian'),"('Debian 10', 'Debian 11', 'Debian 9.3', 'Debian 9.4')",('MySQL'),('MySQL 5.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04')",('MySQL'),('MySQL 5.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
('11.2'),('Debian'),"('Debian 10', 'Debian 11', 'Debian 9.3', 'Debian 9.4')",('MySQL'),('MySQL 8.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
('11.2'),('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04')",('MySQL'),('MySQL 8.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
('11.3'),('Ubuntu'),('Ubuntu 20.04'),('MySQL'),('MySQL 5.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MySQL'),('MySQL 5.7'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,MySQL Community Server is supported
('11.2'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MySQL'),('MySQL 8.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,MySQL Community Server is supported
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('MySQL'),('MySQL 8.0'),KTAPUC,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE MySQL Community Server is supported
"('11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('MySQL'),('MySQL 8.0'),KTAPUC,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,SLES 11 PPC64 Big Endian system only
"('11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MySQL'),('MySQL 8.0'),KTAPUC,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,SLES 12 PPC64LE Little Endian system only
"('11.3', '11.4', '11.5', '12')",('Debian'),"('Debian 10', 'Debian 11', 'Debian 9.3', 'Debian 9.4')",('MySQL'),('MySQL 8.0'),KTAPUC,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
"('11.3', '11.4', '11.5', '12')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04')",('MySQL'),('MySQL 8.0'),KTAPUC,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
('11.3'),('Ubuntu'),('Ubuntu 20.04'),('MySQL'),('MySQL 8.0'),KTAPUC,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,
"('11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MySQL'),('MySQL 8.0'),KTAPUC,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,NA,MySQL Community Server is supported
"('11.2', '11.3')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.2'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('MongoDB'),('MongoDB 4.2'),KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.3'),('Red Hat'),('Red Hat 9'),('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3')",('Suse'),('Suse 11  32bit 64bit'),('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 SLES 11 PPC64 Big Endian system only
"('11.2', '11.3')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 SLES 12 PPC64LE Little Endian system only
('11.2'),('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MongoDB'),('MongoDB 4.2'),KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 SLES 12 PPC64LE Little Endian system only
"('11.2', '11.3')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4')",,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP NMP,
('11.3'),('Windows Server'),('Windows Server 2022'),('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4')",,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP NMP,
"('11.2', '11.3')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,
('11.2'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MongoDB'),('MongoDB 4.2'),KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,
"('11.2', '11.3')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('MongoDB'),"('MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1', 'MongoDB 4.2')",,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP,
('11.3'),('Windows Server'),('Windows Server 2022'),('MongoDB'),"('MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1', 'MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 5.0', 'MongoDB 6.0')",,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP,
('11.3'),('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('MongoDB'),('MongoDB 4.4'),,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP,
('11.3'),('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('MongoDB'),('MongoDB 6.0'),,STAP,,NA,,STAP,STAP,NA,NA,,STAP,TCP,
"('11.2', '11.3')",('Suse'),('Suse 11  32bit 64bit'),('MongoDB'),"('MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0
('11.2'),('Suse'),('Suse 11  32bit 64bit'),('MongoDB'),('MongoDB 4.2'),KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0
('11.2'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7')",('MongoDB'),"('MongoDB 4.1', 'MongoDB 4.2')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.2'),('Red Hat'),"('Red Hat 7.8', 'Red Hat 8')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6', 'MongoDB 4')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.2'),('Red Hat'),('Red Hat 8'),('MongoDB'),"('MongoDB 4.1', 'MongoDB 4.2')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.2'),('Suse'),('Suse 11  32bit 64bit'),('MongoDB'),"('MongoDB 4.1', 'MongoDB 4.2')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0
('11.2'),('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MongoDB'),"('MongoDB 4.1', 'MongoDB 4.2')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 SLES 12 PPC64LE Little Endian system only
('11.2'),('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('MongoDB'),"('MongoDB 4.1', 'MongoDB 4.2')",,STAP,,NA,,STAP,STAP,KTAP,NA,,STAP,TCP,
('11.2'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MongoDB'),"('MongoDB 4.1', 'MongoDB 4.2')",KTAP,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,KTAP,,,NA,
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('MongoDB'),"('MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",KTAPUC,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('MongoDB'),"('MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",KTAPUC,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0
"('11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MongoDB'),"('MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",KTAPUC,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 SLES 12 PPC64LE Little Endian system only
"('11.3', '11.4', '11.5', '12')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('MongoDB'),"('MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1', 'MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",,STAP,,NA,KTAP,STAP,STAP,NA,NA,,STAP,TCP,
"('11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MongoDB'),"('MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",KTAPUC,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6')",KTAP,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 SLES 11 PPC64 Big Endian system only
"('11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 SLES 12 PPC64LE Little Endian system only
"('11.3', '11.4', '11.5', '12')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4')",,STAP,,NA,KTAP,STAP,STAP,NA,NA,,STAP,TCP NMP,
"('11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MongoDB'),"('MongoDB 3.2', 'MongoDB 3.4', 'MongoDB 3.6', 'MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,
"('11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('MongoDB'),"('MongoDB 4', 'MongoDB 4.1')",KTAP,KTAP,ATAP,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0
('11.3'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('MongoDB'),"('MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",KTAPUC,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.3'),('Suse'),('Suse 11  32bit 64bit'),('MongoDB'),"('MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",KTAPUC,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0
('11.3'),('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('MongoDB'),"('MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",KTAPUC,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0 MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0 SLES 12 PPC64LE Little Endian system only
('11.3'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('MongoDB'),"('MongoDB 4.2', 'MongoDB 4.4', 'MongoDB 6.0')",KTAPUC,KTAP,ATAP,,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Elasticsearch'),('Elasticsearch 7.3'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('12'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Elasticsearch'),('Elasticsearch 8.6'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('11.3'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8')",('Elasticsearch'),('Elasticsearch 8.6'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Elasticsearch'),('Elasticsearch 7.3'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Elasticsearch'),('Elasticsearch 7.3'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('11.3'),('Red Hat'),"('Red Hat 8', 'Red Hat 9')",('Elasticsearch'),('Elasticsearch 8.6'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('11.3'),('Suse'),(' '),('Elasticsearch'),('Elasticsearch 8.6'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('11.3'),('Suse'),('Suse 11  32bit 64bit'),('Elasticsearch'),('Elasticsearch 8.6'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('12'),('Suse'),('Suse 11  32bit 64bit'),('Elasticsearch'),('Elasticsearch 8.6'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('11.2'),('Windows Server'),('Windows Server 2019'),('MS SQL Server Always On'),"('MS SQL Server 2016', 'MS SQL Server 2017')",STAP,STAP,STAP,NA,STAP,STAP,STAP,KTAP,NA,STAP,STAP,TCP NMP,Force Encryption is supported in MS SQL Server 2019.
('11.2'),('Windows Server'),('Windows Server 2016'),('MS SQL Server Always On'),"('MS SQL Server 2016', 'MS SQL Server 2017')",STAP,STAP,STAP,NA,STAP,STAP,STAP,KTAP,NA,STAP,STAP,TCP NMP,Both Force Encryption and Always Encrypted are supported.The Always Encryption option in MS SQL Server 2016 and 2017 is supported except for the Redact scrub function. For the Redact scrub function within MSSQL Server 2016 or 2017 Guardium ca
"('11.2', '11.3', '11.4', '11.5', '12')",('Windows Server'),('Windows Server 2019'),('MS SQL Server Always On'),"('MS SQL Server 2014', 'MS SQL Server 2016', 'MS SQL Server 2017', 'MS SQL Server 2019')",STAP,STAP,STAP,NA,STAP,STAP,STAP,NA,NA,STAP,STAP,TCP NMP,Force Encryption is supported in MS SQL Server 2019.
('11.3'),('Windows Server'),('Windows Server 2022'),('MS SQL Server Always On'),"('MS SQL Server 2014', 'MS SQL Server 2016', 'MS SQL Server 2017', 'MS SQL Server 2019')",STAP,STAP,STAP,NA,STAP,STAP,STAP,NA,NA,STAP,STAP,TCP NMP,Force Encryption is supported in MS SQL Server 2019.
"('11.2', '11.3', '11.4', '11.5', '12')",('Windows Server'),('Windows Server 2016'),('MS SQL Server Always On'),"('MS SQL Server 2014', 'MS SQL Server 2016', 'MS SQL Server 2017', 'MS SQL Server 2019')",STAP,STAP,STAP,NA,STAP,STAP,STAP,NA,NA,STAP,STAP,TCP NMP,Both Force Encryption and Always Encrypted are supported.The Always Encryption option in MS SQL Server 2016 and 2017 is supported except for the Redact scrub function. For the Redact scrub function within MSSQL Server 2016 or 2017 Guardium ca
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Cassandra  Datastax'),"('Cassandra  Datastax 6.0', 'Cassandra  Datastax 6.8')",Configure Cassandra auditing to log to a FileAppender ,,Configure Cassandra auditing to log to a FileAppender ,,,,,,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE SSL supported
('11.2'),('Red Hat'),"('Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Cassandra  Datastax'),('Cassandra  Datastax 6.0'),Configure Cassandra auditing to log to a FileAppender ,,Configure Cassandra auditing to log to a FileAppender ,,,,,,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE SSL supported
('11.2'),('Red Hat'),"('Red Hat 7.8', 'Red Hat 8')",('Cassandra  Datastax'),('Cassandra  Datastax 6.0'),Configure Cassandra auditing to log to a FileAppender ,,Configure Cassandra auditing to log to a FileAppender ,,,,,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE SSL supported
"('11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Cassandra  Datastax'),"('Cassandra  Datastax 6.0', 'Cassandra  Datastax 6.8')",Configure Cassandra auditing to log to a FileAppender ,,Configure Cassandra auditing to log to a FileAppender ,,,,,,,,,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),"('Solaris 10', 'Solaris 11.2', 'Solaris 11.3')",('PostgreSQL'),('PostgreSQL 11'),KTAP,KTAP,ATAP,,,KTAP ATAP,KTAP,KTAP ATAP ATAP only when configured for real IPs,KTAP,,Yes,NA,PostgreSQL bind variables supported
